ano,bioma,lat,long,mes,focos
2004,Mato Grosso do Sul,-20.51,-54.54,JULHO,598
2004,Mato Grosso do Sul,-20.51,-54.54,AGOSTO,1605
2004,Mato Grosso do Sul,-20.51,-54.54,SETEMBRO,3070
2004,Mato Grosso do Sul,-20.51,-54.54,OUTUBRO,1104
2004,Mato Grosso do Sul,-20.51,-54.54,NOVEMBRO,312
2004,Mato Grosso do Sul,-20.51,-54.54,DEZEMBRO,175
2005,Mato Grosso do Sul,-20.51,-54.54,JANEIRO,71
2005,Mato Grosso do Sul,-20.51,-54.54,FEVEREIRO,301
2005,Mato Grosso do Sul,-20.51,-54.54,MARÇO,261
2005,Mato Grosso do Sul,-20.51,-54.54,ABRIL,251
2005,Mato Grosso do Sul,-20.51,-54.54,MAIO,483
2005,Mato Grosso do Sul,-20.51,-54.54,JUNHO,557
2005,Mato Grosso do Sul,-20.51,-54.54,JULHO,1364
2005,Mato Grosso do Sul,-20.51,-54.54,AGOSTO,6141
2005,Mato Grosso do Sul,-20.51,-54.54,SETEMBRO,2291
2005,Mato Grosso do Sul,-20.51,-54.54,OUTUBRO,806
2005,Mato Grosso do Sul,-20.51,-54.54,NOVEMBRO,226
2005,Mato Grosso do Sul,-20.51,-54.54,DEZEMBRO,152
2006,Mato Grosso do Sul,-20.51,-54.54,JANEIRO,72
2006,Mato Grosso do Sul,-20.51,-54.54,FEVEREIRO,149
2006,Mato Grosso do Sul,-20.51,-54.54,MARÇO,166
2006,Mato Grosso do Sul,-20.51,-54.54,ABRIL,106
2006,Mato Grosso do Sul,-20.51,-54.54,MAIO,298
2006,Mato Grosso do Sul,-20.51,-54.54,JUNHO,285
2006,Mato Grosso do Sul,-20.51,-54.54,JULHO,728
2006,Mato Grosso do Sul,-20.51,-54.54,AGOSTO,1570
2006,Mato Grosso do Sul,-20.51,-54.54,SETEMBRO,1199
2006,Mato Grosso do Sul,-20.51,-54.54,OUTUBRO,333
2006,Mato Grosso do Sul,-20.51,-54.54,NOVEMBRO,250
2006,Mato Grosso do Sul,-20.51,-54.54,DEZEMBRO,88
2007,Mato Grosso do Sul,-20.51,-54.54,JANEIRO,23
2007,Mato Grosso do Sul,-20.51,-54.54,FEVEREIRO,137
2007,Mato Grosso do Sul,-20.51,-54.54,MARÇO,179
2007,Mato Grosso do Sul,-20.51,-54.54,ABRIL,169
2007,Mato Grosso do Sul,-20.51,-54.54,MAIO,242
2007,Mato Grosso do Sul,-20.51,-54.54,JUNHO,530
2007,Mato Grosso do Sul,-20.51,-54.54,JULHO,592
2007,Mato Grosso do Sul,-20.51,-54.54,AGOSTO,2279
2007,Mato Grosso do Sul,-20.51,-54.54,SETEMBRO,5380
2007,Mato Grosso do Sul,-20.51,-54.54,OUTUBRO,1268
2007,Mato Grosso do Sul,-20.51,-54.54,NOVEMBRO,245
2007,Mato Grosso do Sul,-20.51,-54.54,DEZEMBRO,95
2008,Mato Grosso do Sul,-20.51,-54.54,JANEIRO,59
2008,Mato Grosso do Sul,-20.51,-54.54,FEVEREIRO,108
2008,Mato Grosso do Sul,-20.51,-54.54,MARÇO,128
2008,Mato Grosso do Sul,-20.51,-54.54,ABRIL,116
2008,Mato Grosso do Sul,-20.51,-54.54,MAIO,152
2008,Mato Grosso do Sul,-20.51,-54.54,JUNHO,163
2008,Mato Grosso do Sul,-20.51,-54.54,JULHO,358
2008,Mato Grosso do Sul,-20.51,-54.54,AGOSTO,823
2008,Mato Grosso do Sul,-20.51,-54.54,SETEMBRO,1754
2008,Mato Grosso do Sul,-20.51,-54.54,OUTUBRO,515
2008,Mato Grosso do Sul,-20.51,-54.54,NOVEMBRO,182
2008,Mato Grosso do Sul,-20.51,-54.54,DEZEMBRO,472
2009,Mato Grosso do Sul,-20.51,-54.54,JANEIRO,310
2009,Mato Grosso do Sul,-20.51,-54.54,FEVEREIRO,173
2009,Mato Grosso do Sul,-20.51,-54.54,MARÇO,150
2009,Mato Grosso do Sul,-20.51,-54.54,ABRIL,639
2009,Mato Grosso do Sul,-20.51,-54.54,MAIO,866
2009,Mato Grosso do Sul,-20.51,-54.54,JUNHO,434
2009,Mato Grosso do Sul,-20.51,-54.54,JULHO,369
2009,Mato Grosso do Sul,-20.51,-54.54,AGOSTO,818
2009,Mato Grosso do Sul,-20.51,-54.54,SETEMBRO,1165
2009,Mato Grosso do Sul,-20.51,-54.54,OUTUBRO,895
2009,Mato Grosso do Sul,-20.51,-54.54,NOVEMBRO,409
2009,Mato Grosso do Sul,-20.51,-54.54,DEZEMBRO,85
2010,Mato Grosso do Sul,-20.51,-54.54,JANEIRO,80
2010,Mato Grosso do Sul,-20.51,-54.54,FEVEREIRO,167
2010,Mato Grosso do Sul,-20.51,-54.54,MARÇO,178
2010,Mato Grosso do Sul,-20.51,-54.54,ABRIL,162
2010,Mato Grosso do Sul,-20.51,-54.54,MAIO,132
2010,Mato Grosso do Sul,-20.51,-54.54,JUNHO,408
2010,Mato Grosso do Sul,-20.51,-54.54,JULHO,701
2010,Mato Grosso do Sul,-20.51,-54.54,AGOSTO,1901
2010,Mato Grosso do Sul,-20.51,-54.54,SETEMBRO,2197
2010,Mato Grosso do Sul,-20.51,-54.54,OUTUBRO,746
2010,Mato Grosso do Sul,-20.51,-54.54,NOVEMBRO,335
2010,Mato Grosso do Sul,-20.51,-54.54,DEZEMBRO,349
2011,Mato Grosso do Sul,-20.51,-54.54,JANEIRO,148
2011,Mato Grosso do Sul,-20.51,-54.54,FEVEREIRO,66
2011,Mato Grosso do Sul,-20.51,-54.54,MARÇO,47
2011,Mato Grosso do Sul,-20.51,-54.54,ABRIL,31
2011,Mato Grosso do Sul,-20.51,-54.54,MAIO,106
2011,Mato Grosso do Sul,-20.51,-54.54,JUNHO,117
2011,Mato Grosso do Sul,-20.51,-54.54,JULHO,270
2011,Mato Grosso do Sul,-20.51,-54.54,AGOSTO,567
2011,Mato Grosso do Sul,-20.51,-54.54,SETEMBRO,1048
2011,Mato Grosso do Sul,-20.51,-54.54,OUTUBRO,348
2011,Mato Grosso do Sul,-20.51,-54.54,NOVEMBRO,439
2011,Mato Grosso do Sul,-20.51,-54.54,DEZEMBRO,544
2012,Mato Grosso do Sul,-20.51,-54.54,JANEIRO,187
2012,Mato Grosso do Sul,-20.51,-54.54,FEVEREIRO,127
2012,Mato Grosso do Sul,-20.51,-54.54,MARÇO,192
2012,Mato Grosso do Sul,-20.51,-54.54,ABRIL,105
2012,Mato Grosso do Sul,-20.51,-54.54,MAIO,154
2012,Mato Grosso do Sul,-20.51,-54.54,JUNHO,110
2012,Mato Grosso do Sul,-20.51,-54.54,JULHO,553
2012,Mato Grosso do Sul,-20.51,-54.54,AGOSTO,2782
2012,Mato Grosso do Sul,-20.51,-54.54,SETEMBRO,2166
2012,Mato Grosso do Sul,-20.51,-54.54,OUTUBRO,689
2012,Mato Grosso do Sul,-20.51,-54.54,NOVEMBRO,150
2012,Mato Grosso do Sul,-20.51,-54.54,DEZEMBRO,213
2013,Mato Grosso do Sul,-20.51,-54.54,JANEIRO,161
2013,Mato Grosso do Sul,-20.51,-54.54,FEVEREIRO,107
2013,Mato Grosso do Sul,-20.51,-54.54,MARÇO,160
2013,Mato Grosso do Sul,-20.51,-54.54,ABRIL,93
2013,Mato Grosso do Sul,-20.51,-54.54,MAIO,96
2013,Mato Grosso do Sul,-20.51,-54.54,JUNHO,46
2013,Mato Grosso do Sul,-20.51,-54.54,JULHO,226
2013,Mato Grosso do Sul,-20.51,-54.54,AGOSTO,715
2013,Mato Grosso do Sul,-20.51,-54.54,SETEMBRO,1088
2013,Mato Grosso do Sul,-20.51,-54.54,OUTUBRO,393
2013,Mato Grosso do Sul,-20.51,-54.54,NOVEMBRO,368
2013,Mato Grosso do Sul,-20.51,-54.54,DEZEMBRO,162
2014,Mato Grosso do Sul,-20.51,-54.54,JANEIRO,156
2014,Mato Grosso do Sul,-20.51,-54.54,FEVEREIRO,119
2014,Mato Grosso do Sul,-20.51,-54.54,MARÇO,72
2014,Mato Grosso do Sul,-20.51,-54.54,ABRIL,113
2014,Mato Grosso do Sul,-20.51,-54.54,MAIO,68
2014,Mato Grosso do Sul,-20.51,-54.54,JUNHO,81
2014,Mato Grosso do Sul,-20.51,-54.54,JULHO,190
2014,Mato Grosso do Sul,-20.51,-54.54,AGOSTO,296
2014,Mato Grosso do Sul,-20.51,-54.54,SETEMBRO,343
2014,Mato Grosso do Sul,-20.51,-54.54,OUTUBRO,529
2014,Mato Grosso do Sul,-20.51,-54.54,NOVEMBRO,175
2014,Mato Grosso do Sul,-20.51,-54.54,DEZEMBRO,72
2015,Mato Grosso do Sul,-20.51,-54.54,JANEIRO,176
2015,Mato Grosso do Sul,-20.51,-54.54,FEVEREIRO,106
2015,Mato Grosso do Sul,-20.51,-54.54,MARÇO,119
2015,Mato Grosso do Sul,-20.51,-54.54,ABRIL,54
2015,Mato Grosso do Sul,-20.51,-54.54,MAIO,54
2015,Mato Grosso do Sul,-20.51,-54.54,JUNHO,289
2015,Mato Grosso do Sul,-20.51,-54.54,JULHO,355
2015,Mato Grosso do Sul,-20.51,-54.54,AGOSTO,1200
2015,Mato Grosso do Sul,-20.51,-54.54,SETEMBRO,1263
2015,Mato Grosso do Sul,-20.51,-54.54,OUTUBRO,451
2015,Mato Grosso do Sul,-20.51,-54.54,NOVEMBRO,228
2015,Mato Grosso do Sul,-20.51,-54.54,DEZEMBRO,322
2016,Mato Grosso do Sul,-20.51,-54.54,JANEIRO,108
2016,Mato Grosso do Sul,-20.51,-54.54,FEVEREIRO,119
2016,Mato Grosso do Sul,-20.51,-54.54,MARÇO,101
2016,Mato Grosso do Sul,-20.51,-54.54,ABRIL,141
2016,Mato Grosso do Sul,-20.51,-54.54,MAIO,98
2016,Mato Grosso do Sul,-20.51,-54.54,JUNHO,132
2016,Mato Grosso do Sul,-20.51,-54.54,JULHO,673
2016,Mato Grosso do Sul,-20.51,-54.54,AGOSTO,1292
2016,Mato Grosso do Sul,-20.51,-54.54,SETEMBRO,2292
2016,Mato Grosso do Sul,-20.51,-54.54,OUTUBRO,1070
2016,Mato Grosso do Sul,-20.51,-54.54,NOVEMBRO,235
2016,Mato Grosso do Sul,-20.51,-54.54,DEZEMBRO,112
2017,Mato Grosso do Sul,-20.51,-54.54,JANEIRO,322
2017,Mato Grosso do Sul,-20.51,-54.54,FEVEREIRO,146
2017,Mato Grosso do Sul,-20.51,-54.54,MARÇO,164
2017,Mato Grosso do Sul,-20.51,-54.54,ABRIL,69
2017,Mato Grosso do Sul,-20.51,-54.54,MAIO,69
2017,Mato Grosso do Sul,-20.51,-54.54,JUNHO,150
2017,Mato Grosso do Sul,-20.51,-54.54,JULHO,817
2017,Mato Grosso do Sul,-20.51,-54.54,AGOSTO,1159
2017,Mato Grosso do Sul,-20.51,-54.54,SETEMBRO,2084
2017,Mato Grosso do Sul,-20.51,-54.54,OUTUBRO,541
2017,Mato Grosso do Sul,-20.51,-54.54,NOVEMBRO,136
2017,Mato Grosso do Sul,-20.51,-54.54,DEZEMBRO,80
2018,Mato Grosso do Sul,-20.51,-54.54,JANEIRO,47
2018,Mato Grosso do Sul,-20.51,-54.54,FEVEREIRO,50
2018,Mato Grosso do Sul,-20.51,-54.54,MARÇO,163
2018,Mato Grosso do Sul,-20.51,-54.54,ABRIL,94
2018,Mato Grosso do Sul,-20.51,-54.54,MAIO,100
2018,Mato Grosso do Sul,-20.51,-54.54,JUNHO,131
2018,Mato Grosso do Sul,-20.51,-54.54,JULHO,333
2018,Mato Grosso do Sul,-20.51,-54.54,AGOSTO,442
2018,Mato Grosso do Sul,-20.51,-54.54,SETEMBRO,642
2018,Mato Grosso do Sul,-20.51,-54.54,OUTUBRO,124
2018,Mato Grosso do Sul,-20.51,-54.54,NOVEMBRO,56
2018,Mato Grosso do Sul,-20.51,-54.54,DEZEMBRO,198
2019,Mato Grosso do Sul,-20.51,-54.54,JANEIRO,542
2019,Mato Grosso do Sul,-20.51,-54.54,FEVEREIRO,290
2019,Mato Grosso do Sul,-20.51,-54.54,MARÇO,159
2019,Mato Grosso do Sul,-20.51,-54.54,ABRIL,70
2019,Mato Grosso do Sul,-20.51,-54.54,MAIO,113
2019,Mato Grosso do Sul,-20.51,-54.54,JUNHO,397
2019,Mato Grosso do Sul,-20.51,-54.54,JULHO,748
2019,Mato Grosso do Sul,-20.51,-54.54,AGOSTO,2430
2019,Mato Grosso do Sul,-20.51,-54.54,SETEMBRO,3210
2019,Mato Grosso do Sul,-20.51,-54.54,OUTUBRO,2310
2019,Mato Grosso do Sul,-20.51,-54.54,NOVEMBRO,1243
2019,Mato Grosso do Sul,-20.51,-54.54,DEZEMBRO,141
2020,Mato Grosso do Sul,-20.51,-54.54,JANEIRO,226
2020,Mato Grosso do Sul,-20.51,-54.54,FEVEREIRO,250
2020,Mato Grosso do Sul,-20.51,-54.54,MARÇO,575
2020,Mato Grosso do Sul,-20.51,-54.54,ABRIL,813
2020,Mato Grosso do Sul,-20.51,-54.54,MAIO,355
2020,Mato Grosso do Sul,-20.51,-54.54,JUNHO,508
2020,Mato Grosso do Sul,-20.51,-54.54,JULHO,1305
2020,Mato Grosso do Sul,-20.51,-54.54,AGOSTO,2508
2020,Mato Grosso do Sul,-20.51,-54.54,SETEMBRO,1330
2020,Mato Grosso do Sul,-20.51,-54.54,OUTUBRO,0
2020,Mato Grosso do Sul,-20.51,-54.54,NOVEMBRO,0
2020,Mato Grosso do Sul,-20.51,-54.54,DEZEMBRO,0
1998,Goiás,-16.64,-49.31,JANEIRO,0
1998,Goiás,-16.64,-49.31,FEVEREIRO,0
1998,Goiás,-16.64,-49.31,MARÇO,0
1998,Goiás,-16.64,-49.31,ABRIL,0
1998,Goiás,-16.64,-49.31,MAIO,0
1998,Goiás,-16.64,-49.31,JUNHO,172
1998,Goiás,-16.64,-49.31,JULHO,512
1998,Goiás,-16.64,-49.31,AGOSTO,2216
1998,Goiás,-16.64,-49.31,SETEMBRO,2870
1998,Goiás,-16.64,-49.31,OUTUBRO,1036
1998,Goiás,-16.64,-49.31,NOVEMBRO,48
1998,Goiás,-16.64,-49.31,DEZEMBRO,13
1999,Goiás,-16.64,-49.31,JANEIRO,14
1999,Goiás,-16.64,-49.31,FEVEREIRO,334
1999,Goiás,-16.64,-49.31,MARÇO,1
1999,Goiás,-16.64,-49.31,ABRIL,25
1999,Goiás,-16.64,-49.31,MAIO,98
1999,Goiás,-16.64,-49.31,JUNHO,252
1999,Goiás,-16.64,-49.31,JULHO,311
1999,Goiás,-16.64,-49.31,AGOSTO,1198
1999,Goiás,-16.64,-49.31,SETEMBRO,1898
1999,Goiás,-16.64,-49.31,OUTUBRO,743
1999,Goiás,-16.64,-49.31,NOVEMBRO,111
1999,Goiás,-16.64,-49.31,DEZEMBRO,20
2000,Goiás,-16.64,-49.31,JANEIRO,10
2000,Goiás,-16.64,-49.31,FEVEREIRO,11
2000,Goiás,-16.64,-49.31,MARÇO,4
2000,Goiás,-16.64,-49.31,ABRIL,16
2000,Goiás,-16.64,-49.31,MAIO,58
2000,Goiás,-16.64,-49.31,JUNHO,222
2000,Goiás,-16.64,-49.31,JULHO,332
2000,Goiás,-16.64,-49.31,AGOSTO,925
2000,Goiás,-16.64,-49.31,SETEMBRO,1294
2000,Goiás,-16.64,-49.31,OUTUBRO,906
2000,Goiás,-16.64,-49.31,NOVEMBRO,26
2000,Goiás,-16.64,-49.31,DEZEMBRO,6
2001,Goiás,-16.64,-49.31,JANEIRO,28
2001,Goiás,-16.64,-49.31,FEVEREIRO,9
2001,Goiás,-16.64,-49.31,MARÇO,10
2001,Goiás,-16.64,-49.31,ABRIL,49
2001,Goiás,-16.64,-49.31,MAIO,85
2001,Goiás,-16.64,-49.31,JUNHO,209
2001,Goiás,-16.64,-49.31,JULHO,370
2001,Goiás,-16.64,-49.31,AGOSTO,788
2001,Goiás,-16.64,-49.31,SETEMBRO,1861
2001,Goiás,-16.64,-49.31,OUTUBRO,477
2001,Goiás,-16.64,-49.31,NOVEMBRO,15
2001,Goiás,-16.64,-49.31,DEZEMBRO,18
2002,Goiás,-16.64,-49.31,JANEIRO,12
2002,Goiás,-16.64,-49.31,FEVEREIRO,9
2002,Goiás,-16.64,-49.31,MARÇO,48
2002,Goiás,-16.64,-49.31,ABRIL,78
2002,Goiás,-16.64,-49.31,MAIO,171
2002,Goiás,-16.64,-49.31,JUNHO,303
2002,Goiás,-16.64,-49.31,JULHO,792
2002,Goiás,-16.64,-49.31,AGOSTO,1498
2002,Goiás,-16.64,-49.31,SETEMBRO,4412
2002,Goiás,-16.64,-49.31,OUTUBRO,1665
2002,Goiás,-16.64,-49.31,NOVEMBRO,273
2002,Goiás,-16.64,-49.31,DEZEMBRO,118
2003,Goiás,-16.64,-49.31,JANEIRO,13
2003,Goiás,-16.64,-49.31,FEVEREIRO,55
2003,Goiás,-16.64,-49.31,MARÇO,34
2003,Goiás,-16.64,-49.31,ABRIL,127
2003,Goiás,-16.64,-49.31,MAIO,265
2003,Goiás,-16.64,-49.31,JUNHO,855
2003,Goiás,-16.64,-49.31,JULHO,867
2003,Goiás,-16.64,-49.31,AGOSTO,975
2003,Goiás,-16.64,-49.31,SETEMBRO,1978
2003,Goiás,-16.64,-49.31,OUTUBRO,1318
2003,Goiás,-16.64,-49.31,NOVEMBRO,212
2003,Goiás,-16.64,-49.31,DEZEMBRO,175
2004,Goiás,-16.64,-49.31,JANEIRO,15
2004,Goiás,-16.64,-49.31,FEVEREIRO,14
2004,Goiás,-16.64,-49.31,MARÇO,59
2004,Goiás,-16.64,-49.31,ABRIL,84
2004,Goiás,-16.64,-49.31,MAIO,313
2004,Goiás,-16.64,-49.31,JUNHO,515
2004,Goiás,-16.64,-49.31,JULHO,852
2004,Goiás,-16.64,-49.31,AGOSTO,1618
2004,Goiás,-16.64,-49.31,SETEMBRO,3544
2004,Goiás,-16.64,-49.31,OUTUBRO,1548
2004,Goiás,-16.64,-49.31,NOVEMBRO,356
2004,Goiás,-16.64,-49.31,DEZEMBRO,94
2005,Goiás,-16.64,-49.31,JANEIRO,30
2005,Goiás,-16.64,-49.31,FEVEREIRO,110
2005,Goiás,-16.64,-49.31,MARÇO,46
2005,Goiás,-16.64,-49.31,ABRIL,150
2005,Goiás,-16.64,-49.31,MAIO,269
2005,Goiás,-16.64,-49.31,JUNHO,248
2005,Goiás,-16.64,-49.31,JULHO,536
2005,Goiás,-16.64,-49.31,AGOSTO,970
2005,Goiás,-16.64,-49.31,SETEMBRO,1565
2005,Goiás,-16.64,-49.31,OUTUBRO,2018
2005,Goiás,-16.64,-49.31,NOVEMBRO,169
2005,Goiás,-16.64,-49.31,DEZEMBRO,17
2006,Goiás,-16.64,-49.31,JANEIRO,104
2006,Goiás,-16.64,-49.31,FEVEREIRO,28
2006,Goiás,-16.64,-49.31,MARÇO,42
2006,Goiás,-16.64,-49.31,ABRIL,61
2006,Goiás,-16.64,-49.31,MAIO,192
2006,Goiás,-16.64,-49.31,JUNHO,298
2006,Goiás,-16.64,-49.31,JULHO,502
2006,Goiás,-16.64,-49.31,AGOSTO,948
2006,Goiás,-16.64,-49.31,SETEMBRO,1630
2006,Goiás,-16.64,-49.31,OUTUBRO,270
2006,Goiás,-16.64,-49.31,NOVEMBRO,254
2006,Goiás,-16.64,-49.31,DEZEMBRO,58
2007,Goiás,-16.64,-49.31,JANEIRO,48
2007,Goiás,-16.64,-49.31,FEVEREIRO,20
2007,Goiás,-16.64,-49.31,MARÇO,104
2007,Goiás,-16.64,-49.31,ABRIL,83
2007,Goiás,-16.64,-49.31,MAIO,349
2007,Goiás,-16.64,-49.31,JUNHO,690
2007,Goiás,-16.64,-49.31,JULHO,925
2007,Goiás,-16.64,-49.31,AGOSTO,2948
2007,Goiás,-16.64,-49.31,SETEMBRO,4978
2007,Goiás,-16.64,-49.31,OUTUBRO,2169
2007,Goiás,-16.64,-49.31,NOVEMBRO,240
2007,Goiás,-16.64,-49.31,DEZEMBRO,85
2008,Goiás,-16.64,-49.31,JANEIRO,33
2008,Goiás,-16.64,-49.31,FEVEREIRO,25
2008,Goiás,-16.64,-49.31,MARÇO,23
2008,Goiás,-16.64,-49.31,ABRIL,64
2008,Goiás,-16.64,-49.31,MAIO,200
2008,Goiás,-16.64,-49.31,JUNHO,209
2008,Goiás,-16.64,-49.31,JULHO,552
2008,Goiás,-16.64,-49.31,AGOSTO,987
2008,Goiás,-16.64,-49.31,SETEMBRO,1464
2008,Goiás,-16.64,-49.31,OUTUBRO,1425
2008,Goiás,-16.64,-49.31,NOVEMBRO,195
2008,Goiás,-16.64,-49.31,DEZEMBRO,63
2009,Goiás,-16.64,-49.31,JANEIRO,47
2009,Goiás,-16.64,-49.31,FEVEREIRO,45
2009,Goiás,-16.64,-49.31,MARÇO,60
2009,Goiás,-16.64,-49.31,ABRIL,37
2009,Goiás,-16.64,-49.31,MAIO,136
2009,Goiás,-16.64,-49.31,JUNHO,201
2009,Goiás,-16.64,-49.31,JULHO,481
2009,Goiás,-16.64,-49.31,AGOSTO,638
2009,Goiás,-16.64,-49.31,SETEMBRO,709
2009,Goiás,-16.64,-49.31,OUTUBRO,413
2009,Goiás,-16.64,-49.31,NOVEMBRO,111
2009,Goiás,-16.64,-49.31,DEZEMBRO,42
2010,Goiás,-16.64,-49.31,JANEIRO,60
2010,Goiás,-16.64,-49.31,FEVEREIRO,100
2010,Goiás,-16.64,-49.31,MARÇO,96
2010,Goiás,-16.64,-49.31,ABRIL,144
2010,Goiás,-16.64,-49.31,MAIO,280
2010,Goiás,-16.64,-49.31,JUNHO,723
2010,Goiás,-16.64,-49.31,JULHO,1224
2010,Goiás,-16.64,-49.31,AGOSTO,3336
2010,Goiás,-16.64,-49.31,SETEMBRO,5906
2010,Goiás,-16.64,-49.31,OUTUBRO,1418
2010,Goiás,-16.64,-49.31,NOVEMBRO,79
2010,Goiás,-16.64,-49.31,DEZEMBRO,53
2011,Goiás,-16.64,-49.31,JANEIRO,40
2011,Goiás,-16.64,-49.31,FEVEREIRO,56
2011,Goiás,-16.64,-49.31,MARÇO,26
2011,Goiás,-16.64,-49.31,ABRIL,111
2011,Goiás,-16.64,-49.31,MAIO,161
2011,Goiás,-16.64,-49.31,JUNHO,333
2011,Goiás,-16.64,-49.31,JULHO,600
2011,Goiás,-16.64,-49.31,AGOSTO,1549
2011,Goiás,-16.64,-49.31,SETEMBRO,2250
2011,Goiás,-16.64,-49.31,OUTUBRO,539
2011,Goiás,-16.64,-49.31,NOVEMBRO,76
2011,Goiás,-16.64,-49.31,DEZEMBRO,25
2012,Goiás,-16.64,-49.31,JANEIRO,22
2012,Goiás,-16.64,-49.31,FEVEREIRO,29
2012,Goiás,-16.64,-49.31,MARÇO,71
2012,Goiás,-16.64,-49.31,ABRIL,116
2012,Goiás,-16.64,-49.31,MAIO,123
2012,Goiás,-16.64,-49.31,JUNHO,254
2012,Goiás,-16.64,-49.31,JULHO,556
2012,Goiás,-16.64,-49.31,AGOSTO,899
2012,Goiás,-16.64,-49.31,SETEMBRO,2334
2012,Goiás,-16.64,-49.31,OUTUBRO,1450
2012,Goiás,-16.64,-49.31,NOVEMBRO,64
2012,Goiás,-16.64,-49.31,DEZEMBRO,113
2013,Goiás,-16.64,-49.31,JANEIRO,43
2013,Goiás,-16.64,-49.31,FEVEREIRO,67
2013,Goiás,-16.64,-49.31,MARÇO,74
2013,Goiás,-16.64,-49.31,ABRIL,61
2013,Goiás,-16.64,-49.31,MAIO,187
2013,Goiás,-16.64,-49.31,JUNHO,202
2013,Goiás,-16.64,-49.31,JULHO,356
2013,Goiás,-16.64,-49.31,AGOSTO,527
2013,Goiás,-16.64,-49.31,SETEMBRO,735
2013,Goiás,-16.64,-49.31,OUTUBRO,567
2013,Goiás,-16.64,-49.31,NOVEMBRO,162
2013,Goiás,-16.64,-49.31,DEZEMBRO,69
2014,Goiás,-16.64,-49.31,JANEIRO,60
2014,Goiás,-16.64,-49.31,FEVEREIRO,34
2014,Goiás,-16.64,-49.31,MARÇO,54
2014,Goiás,-16.64,-49.31,ABRIL,117
2014,Goiás,-16.64,-49.31,MAIO,197
2014,Goiás,-16.64,-49.31,JUNHO,302
2014,Goiás,-16.64,-49.31,JULHO,424
2014,Goiás,-16.64,-49.31,AGOSTO,1201
2014,Goiás,-16.64,-49.31,SETEMBRO,1568
2014,Goiás,-16.64,-49.31,OUTUBRO,1728
2014,Goiás,-16.64,-49.31,NOVEMBRO,160
2014,Goiás,-16.64,-49.31,DEZEMBRO,52
2015,Goiás,-16.64,-49.31,JANEIRO,105
2015,Goiás,-16.64,-49.31,FEVEREIRO,43
2015,Goiás,-16.64,-49.31,MARÇO,48
2015,Goiás,-16.64,-49.31,ABRIL,58
2015,Goiás,-16.64,-49.31,MAIO,117
2015,Goiás,-16.64,-49.31,JUNHO,263
2015,Goiás,-16.64,-49.31,JULHO,320
2015,Goiás,-16.64,-49.31,AGOSTO,876
2015,Goiás,-16.64,-49.31,SETEMBRO,2033
2015,Goiás,-16.64,-49.31,OUTUBRO,1607
2015,Goiás,-16.64,-49.31,NOVEMBRO,490
2015,Goiás,-16.64,-49.31,DEZEMBRO,147
2016,Goiás,-16.64,-49.31,JANEIRO,27
2016,Goiás,-16.64,-49.31,FEVEREIRO,69
2016,Goiás,-16.64,-49.31,MARÇO,107
2016,Goiás,-16.64,-49.31,ABRIL,152
2016,Goiás,-16.64,-49.31,MAIO,210
2016,Goiás,-16.64,-49.31,JUNHO,261
2016,Goiás,-16.64,-49.31,JULHO,815
2016,Goiás,-16.64,-49.31,AGOSTO,1038
2016,Goiás,-16.64,-49.31,SETEMBRO,1571
2016,Goiás,-16.64,-49.31,OUTUBRO,488
2016,Goiás,-16.64,-49.31,NOVEMBRO,115
2016,Goiás,-16.64,-49.31,DEZEMBRO,59
2017,Goiás,-16.64,-49.31,JANEIRO,46
2017,Goiás,-16.64,-49.31,FEVEREIRO,64
2017,Goiás,-16.64,-49.31,MARÇO,91
2017,Goiás,-16.64,-49.31,ABRIL,58
2017,Goiás,-16.64,-49.31,MAIO,138
2017,Goiás,-16.64,-49.31,JUNHO,308
2017,Goiás,-16.64,-49.31,JULHO,433
2017,Goiás,-16.64,-49.31,AGOSTO,1109
2017,Goiás,-16.64,-49.31,SETEMBRO,2155
2017,Goiás,-16.64,-49.31,OUTUBRO,1858
2017,Goiás,-16.64,-49.31,NOVEMBRO,125
2017,Goiás,-16.64,-49.31,DEZEMBRO,43
2018,Goiás,-16.64,-49.31,JANEIRO,54
2018,Goiás,-16.64,-49.31,FEVEREIRO,41
2018,Goiás,-16.64,-49.31,MARÇO,113
2018,Goiás,-16.64,-49.31,ABRIL,74
2018,Goiás,-16.64,-49.31,MAIO,181
2018,Goiás,-16.64,-49.31,JUNHO,183
2018,Goiás,-16.64,-49.31,JULHO,405
2018,Goiás,-16.64,-49.31,AGOSTO,518
2018,Goiás,-16.64,-49.31,SETEMBRO,1070
2018,Goiás,-16.64,-49.31,OUTUBRO,345
2018,Goiás,-16.64,-49.31,NOVEMBRO,36
2018,Goiás,-16.64,-49.31,DEZEMBRO,90
2019,Goiás,-16.64,-49.31,JANEIRO,129
2019,Goiás,-16.64,-49.31,FEVEREIRO,88
2019,Goiás,-16.64,-49.31,MARÇO,138
2019,Goiás,-16.64,-49.31,ABRIL,83
2019,Goiás,-16.64,-49.31,MAIO,134
2019,Goiás,-16.64,-49.31,JUNHO,217
2019,Goiás,-16.64,-49.31,JULHO,403
2019,Goiás,-16.64,-49.31,AGOSTO,698
2019,Goiás,-16.64,-49.31,SETEMBRO,4149
2019,Goiás,-16.64,-49.31,OUTUBRO,873
2019,Goiás,-16.64,-49.31,NOVEMBRO,160
2019,Goiás,-16.64,-49.31,DEZEMBRO,88
